id,activity_hour,step_total,calories,total_intensity,average_intensity
7007744171,2016-04-17 10:00:00,618,131,22,0.366667
7007744171,2016-04-17 11:00:00,343,106,19,0.316667
7007744171,2016-04-17 12:00:00,112,82,7,0.116667
7007744171,2016-04-17 13:00:00,224,92,12,0.2
7007744171,2016-04-17 14:00:00,0,65,0,0.0
7007744171,2016-04-17 15:00:00,188,92,9,0.15
7007744171,2016-04-17 16:00:00,608,139,30,0.5
7007744171,2016-04-17 17:00:00,476,118,19,0.316667
7007744171,2016-04-17 18:00:00,410,119,21,0.35
7007744171,2016-04-17 19:00:00,336,107,17,0.283333
7007744171,2016-04-17 20:00:00,79,74,4,0.066667
7007744171,2016-04-17 21:00:00,0,65,0,0.0
7007744171,2016-04-17 22:00:00,0,65,0,0.0
7007744171,2016-04-17 23:00:00,0,65,0,0.0
7007744171,2016-04-18 00:00:00,0,65,0,0.0
7007744171,2016-04-18 01:00:00,0,65,0,0.0
7007744171,2016-04-18 02:00:00,0,65,0,0.0
7007744171,2016-04-18 03:00:00,0,65,0,0.0
7007744171,2016-04-18 04:00:00,0,65,0,0.0
7007744171,2016-04-18 05:00:00,0,65,0,0.0
7007744171,2016-04-18 06:00:00,885,154,34,0.566667
7007744171,2016-04-18 07:00:00,477,119,20,0.333333
7007744171,2016-04-18 08:00:00,5974,389,157,2.616667
7007744171,2016-04-18 09:00:00,1536,229,54,0.9
7007744171,2016-04-18 10:00:00,2724,279,86,1.433333
7007744171,2016-04-18 11:00:00,261,105,14,0.233333
7007744171,2016-04-18 12:00:00,215,98,13,0.216667
7007744171,2016-04-18 13:00:00,147,87,10,0.166667
7007744171,2016-04-18 14:00:00,234,100,13,0.216667
7007744171,2016-04-18 15:00:00,832,160,34,0.566667
7007744171,2016-04-18 16:00:00,1002,154,30,0.5
7007744171,2016-04-18 17:00:00,91,88,3,0.05
7007744171,2016-04-18 18:00:00,17,77,1,0.016667
7007744171,2016-04-18 19:00:00,291,106,12,0.2
7007744171,2016-04-18 20:00:00,47,85,4,0.066667
7007744171,2016-04-18 21:00:00,44,78,2,0.033333
7007744171,2016-04-18 22:00:00,39,71,3,0.05
7007744171,2016-04-18 23:00:00,0,65,0,0.0
7007744171,2016-04-19 00:00:00,0,65,0,0.0
7007744171,2016-04-19 01:00:00,0,65,0,0.0
7007744171,2016-04-19 02:00:00,0,65,0,0.0
7007744171,2016-04-19 03:00:00,0,65,0,0.0
7007744171,2016-04-19 04:00:00,0,65,0,0.0
7007744171,2016-04-19 05:00:00,0,65,0,0.0
7007744171,2016-04-19 06:00:00,493,119,18,0.3
7007744171,2016-04-19 07:00:00,2076,226,66,1.1
7007744171,2016-04-19 08:00:00,5287,376,156,2.6
7007744171,2016-04-19 09:00:00,823,167,33,0.55
7007744171,2016-04-19 10:00:00,526,126,20,0.333333
7007744171,2016-04-19 11:00:00,601,137,26,0.433333
7007744171,2016-04-19 12:00:00,186,92,9,0.15
7007744171,2016-04-19 13:00:00,0,70,0,0.0
7007744171,2016-04-19 14:00:00,187,102,13,0.216667
7007744171,2016-04-19 15:00:00,310,113,18,0.3
7007744171,2016-04-19 16:00:00,301,116,17,0.283333
7007744171,2016-04-19 17:00:00,1127,176,43,0.716667
7007744171,2016-04-19 18:00:00,678,149,34,0.566667
7007744171,2016-04-19 19:00:00,1396,167,32,0.533333
7007744171,2016-04-19 20:00:00,171,88,10,0.166667
7007744171,2016-04-19 21:00:00,32,68,2,0.033333
7007744171,2016-04-19 22:00:00,0,65,0,0.0
7007744171,2016-04-19 23:00:00,0,65,0,0.0
7007744171,2016-04-20 00:00:00,0,65,0,0.0
7007744171,2016-04-20 01:00:00,0,65,0,0.0
7007744171,2016-04-20 02:00:00,0,65,0,0.0
7007744171,2016-04-20 03:00:00,0,65,0,0.0
7007744171,2016-04-20 04:00:00,0,65,0,0.0
7007744171,2016-04-20 05:00:00,0,65,0,0.0
7007744171,2016-04-20 06:00:00,819,142,32,0.533333
7007744171,2016-04-20 07:00:00,591,124,23,0.383333
7007744171,2016-04-20 08:00:00,6017,493,174,2.9
7007744171,2016-04-20 09:00:00,1066,261,87,1.45
7007744171,2016-04-20 10:00:00,77,79,5,0.083333
7007744171,2016-04-20 11:00:00,707,140,30,0.5
7007744171,2016-04-20 12:00:00,473,122,20,0.333333
7007744171,2016-04-20 13:00:00,885,134,18,0.3
7007744171,2016-04-20 14:00:00,502,136,29,0.483333
7007744171,2016-04-20 15:00:00,101,75,4,0.066667
7007744171,2016-04-20 16:00:00,435,130,21,0.35
7007744171,2016-04-20 17:00:00,434,137,23,0.383333
7007744171,2016-04-20 18:00:00,1025,190,45,0.75
7007744171,2016-04-20 19:00:00,1301,196,47,0.783333
7007744171,2016-04-20 20:00:00,1133,154,35,0.583333
7007744171,2016-04-20 21:00:00,0,65,0,0.0
7007744171,2016-04-20 22:00:00,0,65,0,0.0
7007744171,2016-04-20 23:00:00,0,65,0,0.0
7007744171,2016-04-21 00:00:00,0,65,0,0.0
7007744171,2016-04-21 01:00:00,0,65,0,0.0
7007744171,2016-04-21 02:00:00,0,65,0,0.0
7007744171,2016-04-21 03:00:00,0,65,0,0.0
7007744171,2016-04-21 04:00:00,0,65,0,0.0
7007744171,2016-04-21 05:00:00,0,65,0,0.0
7007744171,2016-04-21 06:00:00,1097,166,38,0.633333
7007744171,2016-04-21 07:00:00,701,136,23,0.383333
7007744171,2016-04-21 08:00:00,5377,361,137,2.283333
7007744171,2016-04-21 09:00:00,1512,233,68,1.133333
7007744171,2016-04-21 10:00:00,915,142,27,0.45
7007744171,2016-04-21 11:00:00,187,97,14,0.233333
7007744171,2016-04-21 12:00:00,364,115,19,0.316667
7007744171,2016-04-21 13:00:00,1038,181,46,0.766667
7007744171,2016-04-21 14:00:00,413,120,18,0.3
7007744171,2016-04-21 15:00:00,570,111,15,0.25
7007744171,2016-04-21 16:00:00,555,137,27,0.45
7007744171,2016-04-21 17:00:00,411,108,18,0.3
7007744171,2016-04-21 18:00:00,252,95,13,0.216667
7007744171,2016-04-21 19:00:00,246,95,12,0.2
7007744171,2016-04-21 20:00:00,36,74,5,0.083333
7007744171,2016-04-21 21:00:00,70,74,5,0.083333
7007744171,2016-04-21 22:00:00,0,65,0,0.0
7007744171,2016-04-21 23:00:00,0,65,0,0.0
7007744171,2016-04-22 00:00:00,0,65,0,0.0
7007744171,2016-04-22 01:00:00,0,65,0,0.0
7007744171,2016-04-22 02:00:00,0,65,0,0.0
7007744171,2016-04-22 03:00:00,0,65,0,0.0
7007744171,2016-04-22 04:00:00,0,65,0,0.0
7007744171,2016-04-22 05:00:00,0,65,0,0.0
7007744171,2016-04-22 06:00:00,424,103,15,0.25
7007744171,2016-04-22 07:00:00,390,102,14,0.233333
7007744171,2016-04-22 08:00:00,5545,383,153,2.55
7007744171,2016-04-22 09:00:00,1489,178,47,0.783333
7007744171,2016-04-22 10:00:00,62,74,3,0.05
7007744171,2016-04-22 11:00:00,367,110,18,0.3
7007744171,2016-04-22 12:00:00,301,106,18,0.3
7007744171,2016-04-22 13:00:00,236,114,18,0.3
7007744171,2016-04-22 14:00:00,190,97,14,0.233333
7007744171,2016-04-22 15:00:00,266,94,10,0.166667
7007744171,2016-04-22 16:00:00,1780,233,58,0.966667
7007744171,2016-04-22 17:00:00,1623,224,61,1.016667
7007744171,2016-04-22 18:00:00,383,103,16,0.266667
7007744171,2016-04-22 19:00:00,1624,267,87,1.45
7007744171,2016-04-22 20:00:00,619,118,21,0.35
7007744171,2016-04-22 21:00:00,0,65,0,0.0
7007744171,2016-04-22 22:00:00,0,65,0,0.0
7007744171,2016-04-22 23:00:00,0,65,0,0.0
7007744171,2016-04-23 00:00:00,0,65,0,0.0
7007744171,2016-04-23 01:00:00,0,65,0,0.0
7007744171,2016-04-23 02:00:00,0,65,0,0.0
7007744171,2016-04-23 03:00:00,0,65,0,0.0
7007744171,2016-04-23 04:00:00,0,65,0,0.0
7007744171,2016-04-23 05:00:00,0,65,0,0.0
7007744171,2016-04-23 06:00:00,465,118,23,0.383333
7007744171,2016-04-23 07:00:00,813,141,31,0.516667
7007744171,2016-04-23 08:00:00,1600,211,52,0.866667
7007744171,2016-04-23 09:00:00,124,84,9,0.15
7007744171,2016-04-23 10:00:00,281,99,15,0.25
7007744171,2016-04-23 11:00:00,2567,248,72,1.2
7007744171,2016-04-23 12:00:00,695,147,33,0.55
7007744171,2016-04-23 13:00:00,1548,198,44,0.733333
7007744171,2016-04-23 14:00:00,0,65,0,0.0
7007744171,2016-04-23 15:00:00,0,65,0,0.0
7007744171,2016-04-23 16:00:00,0,65,0,0.0
7007744171,2016-04-23 17:00:00,0,65,0,0.0
7007744171,2016-04-23 18:00:00,0,65,0,0.0
7007744171,2016-04-23 19:00:00,0,65,0,0.0
7007744171,2016-04-23 20:00:00,0,65,0,0.0
7007744171,2016-04-23 21:00:00,0,65,0,0.0
7007744171,2016-04-23 22:00:00,0,65,0,0.0
7007744171,2016-04-23 23:00:00,0,65,0,0.0
7007744171,2016-04-24 00:00:00,0,65,0,0.0
7007744171,2016-04-24 01:00:00,0,65,0,0.0
7007744171,2016-04-24 02:00:00,0,65,0,0.0
7007744171,2016-04-24 03:00:00,0,65,0,0.0
7007744171,2016-04-24 04:00:00,0,65,0,0.0
7007744171,2016-04-24 05:00:00,0,65,0,0.0
7007744171,2016-04-24 06:00:00,472,113,19,0.316667
7007744171,2016-04-24 07:00:00,784,140,32,0.533333
7007744171,2016-04-24 08:00:00,757,144,33,0.55
7007744171,2016-04-24 09:00:00,1425,202,50,0.833333
7007744171,2016-04-24 10:00:00,1487,213,54,0.9
7007744171,2016-04-24 11:00:00,451,121,24,0.4
7007744171,2016-04-24 12:00:00,825,167,38,0.633333
7007744171,2016-04-24 13:00:00,1831,223,54,0.9
7007744171,2016-04-24 14:00:00,1364,188,46,0.766667
7007744171,2016-04-24 15:00:00,1349,194,52,0.866667
7007744171,2016-04-24 16:00:00,340,117,17,0.283333
7007744171,2016-04-24 17:00:00,0,65,0,0.0
7007744171,2016-04-24 18:00:00,0,65,0,0.0
7007744171,2016-04-24 19:00:00,0,65,0,0.0
7007744171,2016-04-24 20:00:00,0,65,0,0.0
7007744171,2016-04-24 21:00:00,0,65,0,0.0
7007744171,2016-04-24 22:00:00,0,65,0,0.0
7007744171,2016-04-24 23:00:00,0,65,0,0.0
7007744171,2016-04-25 00:00:00,0,65,0,0.0
7007744171,2016-04-25 01:00:00,0,65,0,0.0
7007744171,2016-04-25 02:00:00,0,65,0,0.0
7007744171,2016-04-25 03:00:00,0,65,0,0.0
7007744171,2016-04-25 04:00:00,0,65,0,0.0
7007744171,2016-04-25 05:00:00,0,65,0,0.0
7007744171,2016-04-25 06:00:00,1036,152,33,0.55
7007744171,2016-04-25 07:00:00,2993,270,89,1.483333
7007744171,2016-04-25 08:00:00,3802,313,114,1.9
7007744171,2016-04-25 09:00:00,2186,259,76,1.266667
7007744171,2016-04-25 10:00:00,1929,240,59,0.983333
7007744171,2016-04-25 11:00:00,163,95,13,0.216667
7007744171,2016-04-25 12:00:00,1430,192,44,0.733333
7007744171,2016-04-25 13:00:00,2023,201,38,0.633333
7007744171,2016-04-25 14:00:00,319,105,16,0.266667
7007744171,2016-04-25 15:00:00,301,104,15,0.25
7007744171,2016-04-25 16:00:00,58,74,5,0.083333
7007744171,2016-04-25 17:00:00,453,108,17,0.283333
7007744171,2016-04-25 18:00:00,784,143,29,0.483333
7007744171,2016-04-25 19:00:00,73,78,4,0.066667
7007744171,2016-04-25 20:00:00,679,136,28,0.466667
7007744171,2016-04-25 21:00:00,0,65,0,0.0
7007744171,2016-04-25 22:00:00,0,65,0,0.0
7007744171,2016-04-25 23:00:00,0,65,0,0.0
7007744171,2016-04-26 00:00:00,0,65,0,0.0
7007744171,2016-04-26 01:00:00,0,65,0,0.0
7007744171,2016-04-26 02:00:00,0,65,0,0.0
7007744171,2016-04-26 03:00:00,0,65,0,0.0
7007744171,2016-04-26 04:00:00,0,65,0,0.0
7007744171,2016-04-26 05:00:00,0,65,0,0.0
7007744171,2016-04-26 06:00:00,923,156,35,0.583333
7007744171,2016-04-26 07:00:00,844,143,25,0.416667
7007744171,2016-04-26 08:00:00,153,82,4,0.066667
7007744171,2016-04-26 09:00:00,1635,187,36,0.6
7007744171,2016-04-26 10:00:00,2111,233,60,1.0
7007744171,2016-04-26 11:00:00,1750,200,43,0.716667
7007744171,2016-04-26 12:00:00,2674,276,90,1.5
7007744171,2016-04-26 13:00:00,321,108,17,0.283333
7007744171,2016-04-26 14:00:00,190,87,10,0.166667
7007744171,2016-04-26 15:00:00,1000,149,30,0.5
7007744171,2016-04-26 16:00:00,1180,175,39,0.65
7007744171,2016-04-26 17:00:00,640,150,35,0.583333
7007744171,2016-04-26 18:00:00,629,134,26,0.433333
7007744171,2016-04-26 19:00:00,97,79,6,0.1
7007744171,2016-04-26 20:00:00,37,76,6,0.1
7007744171,2016-04-26 21:00:00,160,90,14,0.233333
7007744171,2016-04-26 22:00:00,733,155,38,0.633333
7007744171,2016-04-26 23:00:00,13,69,2,0.033333
7007744171,2016-04-27 00:00:00,0,65,0,0.0
7007744171,2016-04-27 01:00:00,0,65,0,0.0
7007744171,2016-04-27 02:00:00,0,65,0,0.0
7007744171,2016-04-27 03:00:00,0,65,0,0.0
7007744171,2016-04-27 04:00:00,0,65,0,0.0
7007744171,2016-04-27 05:00:00,0,65,0,0.0
7007744171,2016-04-27 06:00:00,1021,152,35,0.583333
7007744171,2016-04-27 07:00:00,591,132,28,0.466667
7007744171,2016-04-27 08:00:00,5165,363,150,2.5
7007744171,2016-04-27 09:00:00,1518,205,58,0.966667
7007744171,2016-04-27 10:00:00,280,94,12,0.2
7007744171,2016-04-27 11:00:00,386,123,26,0.433333
7007744171,2016-04-27 12:00:00,578,139,26,0.433333
7007744171,2016-04-27 13:00:00,692,147,27,0.45
7007744171,2016-04-27 14:00:00,239,100,11,0.183333
7007744171,2016-04-27 15:00:00,912,188,44,0.733333
7007744171,2016-04-27 16:00:00,562,131,23,0.383333
7007744171,2016-04-27 17:00:00,1067,194,42,0.7
7007744171,2016-04-27 18:00:00,297,108,13,0.216667
7007744171,2016-04-27 19:00:00,143,91,10,0.166667
7007744171,2016-04-27 20:00:00,90,79,6,0.1
7007744171,2016-04-27 21:00:00,0,65,0,0.0
7007744171,2016-04-27 22:00:00,0,65,0,0.0
7007744171,2016-04-27 23:00:00,0,65,0,0.0
7007744171,2016-04-28 00:00:00,0,65,0,0.0
7007744171,2016-04-28 01:00:00,0,65,0,0.0
7007744171,2016-04-28 02:00:00,0,65,0,0.0
7007744171,2016-04-28 03:00:00,0,65,0,0.0
7007744171,2016-04-28 04:00:00,0,65,0,0.0
7007744171,2016-04-28 05:00:00,0,65,0,0.0
7007744171,2016-04-28 06:00:00,805,136,27,0.45
7007744171,2016-04-28 07:00:00,715,142,28,0.466667
7007744171,2016-04-28 08:00:00,1156,170,42,0.7
7007744171,2016-04-28 09:00:00,1921,233,56,0.933333
7007744171,2016-04-28 10:00:00,3163,293,87,1.45
7007744171,2016-04-28 11:00:00,2669,237,61,1.016667
7007744171,2016-04-28 12:00:00,482,126,28,0.466667
7007744171,2016-04-28 13:00:00,897,161,36,0.6
7007744171,2016-04-28 14:00:00,249,105,15,0.25
7007744171,2016-04-28 15:00:00,152,85,10,0.166667
7007744171,2016-04-28 16:00:00,358,103,17,0.283333
7007744171,2016-04-28 17:00:00,203,88,9,0.15
7007744171,2016-04-28 18:00:00,363,104,17,0.283333
7007744171,2016-04-28 19:00:00,1134,144,28,0.466667
7007744171,2016-04-28 20:00:00,803,121,18,0.3
7007744171,2016-04-28 21:00:00,58,71,2,0.033333
7007744171,2016-04-28 22:00:00,0,65,0,0.0
7007744171,2016-04-28 23:00:00,0,65,0,0.0
7007744171,2016-04-29 00:00:00,0,65,0,0.0
7007744171,2016-04-29 01:00:00,0,65,0,0.0
7007744171,2016-04-29 02:00:00,0,65,0,0.0
7007744171,2016-04-29 03:00:00,0,65,0,0.0
7007744171,2016-04-29 04:00:00,0,65,0,0.0
7007744171,2016-04-29 05:00:00,0,65,0,0.0
7007744171,2016-04-29 06:00:00,637,121,23,0.383333
7007744171,2016-04-29 07:00:00,3274,270,98,1.633333
7007744171,2016-04-29 08:00:00,3939,325,121,2.016667
7007744171,2016-04-29 09:00:00,642,143,32,0.533333
7007744171,2016-04-29 10:00:00,399,101,8,0.133333
7007744171,2016-04-29 11:00:00,274,104,15,0.25
7007744171,2016-04-29 12:00:00,630,143,33,0.55
7007744171,2016-04-29 13:00:00,193,96,10,0.166667
7007744171,2016-04-29 14:00:00,2050,212,45,0.75
7007744171,2016-04-29 15:00:00,616,127,19,0.316667
7007744171,2016-04-29 16:00:00,547,133,22,0.366667
7007744171,2016-04-29 17:00:00,1857,223,50,0.833333
7007744171,2016-04-29 18:00:00,1051,164,35,0.583333
7007744171,2016-04-29 19:00:00,2151,228,69,1.15
7007744171,2016-04-29 20:00:00,1094,143,25,0.416667
7007744171,2016-04-29 21:00:00,713,130,26,0.433333
7007744171,2016-04-29 22:00:00,0,65,0,0.0
7007744171,2016-04-29 23:00:00,0,65,0,0.0
7007744171,2016-04-30 00:00:00,0,65,0,0.0
7007744171,2016-04-30 01:00:00,0,65,0,0.0
7007744171,2016-04-30 02:00:00,0,65,0,0.0
7007744171,2016-04-30 03:00:00,0,65,0,0.0
7007744171,2016-04-30 04:00:00,0,65,0,0.0
7007744171,2016-04-30 05:00:00,0,65,0,0.0
7007744171,2016-04-30 06:00:00,0,65,0,0.0
7007744171,2016-04-30 07:00:00,197,92,14,0.233333
7007744171,2016-04-30 08:00:00,802,143,30,0.5
7007744171,2016-04-30 09:00:00,485,169,35,0.583333
7007744171,2016-04-30 10:00:00,417,108,19,0.316667
7007744171,2016-04-30 11:00:00,298,100,17,0.283333
7007744171,2016-04-30 12:00:00,190,90,13,0.216667
7007744171,2016-04-30 13:00:00,513,112,17,0.283333
7007744171,2016-04-30 14:00:00,75,77,4,0.066667
7007744171,2016-04-30 15:00:00,21,70,2,0.033333
7007744171,2016-04-30 16:00:00,26,72,3,0.05
7007744171,2016-04-30 17:00:00,339,111,17,0.283333
7007744171,2016-04-30 18:00:00,85,80,6,0.1
7007744171,2016-04-30 19:00:00,82,78,6,0.1
7007744171,2016-04-30 20:00:00,78,78,7,0.116667
7007744171,2016-04-30 21:00:00,130,82,8,0.133333
7007744171,2016-04-30 22:00:00,23,69,2,0.033333
7007744171,2016-04-30 23:00:00,0,65,0,0.0
7007744171,2016-05-01 00:00:00,0,65,0,0.0
7007744171,2016-05-01 01:00:00,0,65,0,0.0
7007744171,2016-05-01 02:00:00,0,65,0,0.0
7007744171,2016-05-01 03:00:00,0,65,0,0.0
7007744171,2016-05-01 04:00:00,0,65,0,0.0
7007744171,2016-05-01 05:00:00,0,65,0,0.0
7007744171,2016-05-01 06:00:00,0,65,0,0.0
7007744171,2016-05-01 07:00:00,649,120,22,0.366667
7007744171,2016-05-01 08:00:00,452,112,20,0.333333
7007744171,2016-05-01 09:00:00,651,125,20,0.333333
7007744171,2016-05-01 10:00:00,247,89,11,0.183333
7007744171,2016-05-01 11:00:00,36,69,2,0.033333
7007744171,2016-05-01 12:00:00,189,94,12,0.2
7007744171,2016-05-01 13:00:00,1186,251,50,0.833333
7007744171,2016-05-01 14:00:00,321,101,14,0.233333
7007744171,2016-05-01 15:00:00,613,117,19,0.316667
7007744171,2016-05-01 16:00:00,738,154,31,0.516667
7007744171,2016-05-01 17:00:00,231,96,13,0.216667
7007744171,2016-05-01 18:00:00,51,84,7,0.116667
7007744171,2016-05-01 19:00:00,236,101,16,0.266667
7007744171,2016-05-01 20:00:00,0,65,0,0.0
7007744171,2016-05-01 21:00:00,0,65,0,0.0
7007744171,2016-05-01 22:00:00,0,65,0,0.0
7007744171,2016-05-01 23:00:00,0,65,0,0.0
7007744171,2016-05-02 00:00:00,0,65,0,0.0
7007744171,2016-05-02 01:00:00,0,65,0,0.0
7007744171,2016-05-02 02:00:00,0,65,0,0.0
7007744171,2016-05-02 03:00:00,0,65,0,0.0
7007744171,2016-05-02 04:00:00,0,65,0,0.0
7007744171,2016-05-02 05:00:00,0,65,0,0.0
7007744171,2016-05-02 06:00:00,823,149,33,0.55
7007744171,2016-05-02 07:00:00,485,112,19,0.316667
7007744171,2016-05-02 08:00:00,4937,357,145,2.416667
7007744171,2016-05-02 09:00:00,2409,263,80,1.333333
7007744171,2016-05-02 10:00:00,2312,257,77,1.283333
7007744171,2016-05-02 11:00:00,426,120,23,0.383333
7007744171,2016-05-02 12:00:00,145,86,9,0.15
7007744171,2016-05-02 13:00:00,93,77,6,0.1
7007744171,2016-05-02 14:00:00,120,86,8,0.133333
7007744171,2016-05-02 15:00:00,180,87,9,0.15
7007744171,2016-05-02 16:00:00,122,87,11,0.183333
7007744171,2016-05-02 17:00:00,693,139,32,0.533333
7007744171,2016-05-02 18:00:00,114,79,6,0.1
7007744171,2016-05-02 19:00:00,152,85,9,0.15
7007744171,2016-05-02 20:00:00,6,69,1,0.016667
7007744171,2016-05-02 21:00:00,24,69,2,0.033333
7007744171,2016-05-02 22:00:00,0,65,0,0.0
7007744171,2016-05-02 23:00:00,0,65,0,0.0
7007744171,2016-05-03 00:00:00,0,65,0,0.0
7007744171,2016-05-03 01:00:00,0,65,0,0.0
7007744171,2016-05-03 02:00:00,0,65,0,0.0
7007744171,2016-05-03 03:00:00,0,65,0,0.0
7007744171,2016-05-03 04:00:00,0,65,0,0.0
7007744171,2016-05-03 05:00:00,0,65,0,0.0
7007744171,2016-05-03 06:00:00,1050,160,32,0.533333
7007744171,2016-05-03 07:00:00,3671,306,116,1.933333
7007744171,2016-05-03 08:00:00,2965,287,99,1.65
7007744171,2016-05-03 09:00:00,650,157,31,0.516667
7007744171,2016-05-03 10:00:00,299,98,12,0.2
7007744171,2016-05-03 11:00:00,802,158,34,0.566667
7007744171,2016-05-03 12:00:00,557,133,23,0.383333
7007744171,2016-05-03 13:00:00,1509,223,65,1.083333
7007744171,2016-05-03 14:00:00,384,112,16,0.266667
7007744171,2016-05-03 15:00:00,718,126,21,0.35
7007744171,2016-05-03 16:00:00,406,119,22,0.366667
7007744171,2016-05-03 17:00:00,1016,178,40,0.666667
7007744171,2016-05-03 18:00:00,232,99,10,0.166667
7007744171,2016-05-03 19:00:00,84,77,4,0.066667
7007744171,2016-05-03 20:00:00,73,142,33,0.55
7007744171,2016-05-03 21:00:00,94,85,8,0.133333
7007744171,2016-05-03 22:00:00,0,65,0,0.0
7007744171,2016-05-03 23:00:00,0,65,0,0.0
7007744171,2016-05-04 00:00:00,0,65,0,0.0
7007744171,2016-05-04 01:00:00,0,65,0,0.0
7007744171,2016-05-04 02:00:00,0,65,0,0.0
7007744171,2016-05-04 03:00:00,0,65,0,0.0
7007744171,2016-05-04 04:00:00,0,65,0,0.0
7007744171,2016-05-04 05:00:00,0,65,0,0.0
7007744171,2016-05-04 06:00:00,0,65,0,0.0
7007744171,2016-05-04 07:00:00,0,65,0,0.0
7007744171,2016-05-04 08:00:00,0,65,0,0.0
7007744171,2016-05-04 09:00:00,0,65,0,0.0
7007744171,2016-05-04 10:00:00,0,65,0,0.0
7007744171,2016-05-04 11:00:00,0,65,0,0.0
7007744171,2016-05-04 12:00:00,0,65,0,0.0
7007744171,2016-05-04 13:00:00,0,65,0,0.0
7007744171,2016-05-04 14:00:00,0,65,0,0.0
7007744171,2016-05-04 15:00:00,0,65,0,0.0
7007744171,2016-05-04 16:00:00,0,65,0,0.0
7007744171,2016-05-04 17:00:00,0,65,0,0.0
7007744171,2016-05-04 18:00:00,0,65,0,0.0
7007744171,2016-05-04 19:00:00,0,65,0,0.0
7007744171,2016-05-04 20:00:00,0,65,0,0.0
7007744171,2016-05-04 21:00:00,0,65,0,0.0
7007744171,2016-05-04 22:00:00,0,65,0,0.0
7007744171,2016-05-04 23:00:00,0,65,0,0.0
7007744171,2016-05-05 00:00:00,0,65,0,0.0
7007744171,2016-05-05 01:00:00,0,65,0,0.0
7007744171,2016-05-05 02:00:00,0,65,0,0.0
7007744171,2016-05-05 03:00:00,0,65,0,0.0
7007744171,2016-05-05 04:00:00,0,65,0,0.0
7007744171,2016-05-05 05:00:00,0,65,0,0.0
7007744171,2016-05-05 06:00:00,752,147,32,0.533333
7007744171,2016-05-05 07:00:00,2793,258,92,1.533333
7007744171,2016-05-05 08:00:00,4094,327,114,1.9
7007744171,2016-05-05 09:00:00,2361,282,85,1.416667
7007744171,2016-05-05 10:00:00,1294,211,47,0.783333
7007744171,2016-05-05 11:00:00,130,96,8,0.133333
7007744171,2016-05-05 12:00:00,192,97,11,0.183333
7007744171,2016-05-05 13:00:00,562,118,14,0.233333
7007744171,2016-05-05 14:00:00,326,138,24,0.4
7007744171,2016-05-05 15:00:00,662,157,32,0.533333
7007744171,2016-05-05 16:00:00,781,141,23,0.383333
7007744171,2016-05-05 17:00:00,385,110,15,0.25
7007744171,2016-05-05 18:00:00,595,123,18,0.3
7007744171,2016-05-05 19:00:00,83,80,7,0.116667
7007744171,2016-05-05 20:00:00,0,65,0,0.0
7007744171,2016-05-05 21:00:00,0,65,0,0.0
7007744171,2016-05-05 22:00:00,0,65,0,0.0
7007744171,2016-05-05 23:00:00,0,65,0,0.0
7007744171,2016-05-06 00:00:00,0,65,0,0.0
7007744171,2016-05-06 01:00:00,0,65,0,0.0
7007744171,2016-05-06 02:00:00,0,65,0,0.0
7007744171,2016-05-06 03:00:00,0,65,0,0.0
7007744171,2016-05-06 04:00:00,0,65,0,0.0
7007744171,2016-05-06 05:00:00,43,68,1,0.016667
7007744171,2016-05-06 06:00:00,5742,408,160,2.666667
7007744171,2016-05-06 07:00:00,1164,182,42,0.7
7007744171,2016-05-06 08:00:00,907,177,34,0.566667
7007744171,2016-05-06 09:00:00,806,156,30,0.5
7007744171,2016-05-06 10:00:00,90,78,5,0.083333
7007744171,2016-05-06 11:00:00,441,110,18,0.3
7007744171,2016-05-06 12:00:00,301,98,14,0.233333
7007744171,2016-05-06 13:00:00,324,110,16,0.266667
7007744171,2016-05-06 14:00:00,37,71,3,0.05
7007744171,2016-05-06 15:00:00,361,111,23,0.383333
7007744171,2016-05-06 16:00:00,69,80,7,0.116667
7007744171,2016-05-06 17:00:00,135,85,9,0.15
7007744171,2016-05-06 18:00:00,453,107,17,0.283333
7007744171,2016-05-06 19:00:00,374,105,16,0.266667
7007744171,2016-05-06 20:00:00,212,89,10,0.166667
7007744171,2016-05-06 21:00:00,0,65,0,0.0
7007744171,2016-05-06 22:00:00,0,65,0,0.0
7007744171,2016-05-06 23:00:00,0,65,0,0.0
7007744171,2016-05-07 00:00:00,0,65,0,0.0
7086361926,2016-04-12 08:00:00,0,69,0,0.0
7086361926,2016-04-12 09:00:00,234,93,11,0.183333
7086361926,2016-04-12 10:00:00,26,72,1,0.016667
7086361926,2016-04-12 11:00:00,121,80,4,0.066667
7086361926,2016-04-12 12:00:00,156,84,6,0.1
7086361926,2016-04-12 13:00:00,1494,170,23,0.383333
7086361926,2016-04-12 14:00:00,0,69,0,0.0
7086361926,2016-04-12 15:00:00,201,83,5,0.083333
7086361926,2016-04-12 16:00:00,850,138,22,0.366667
7086361926,2016-04-12 17:00:00,5921,596,158,2.633333
7086361926,2016-04-12 18:00:00,995,205,51,0.85
7086361926,2016-04-12 19:00:00,297,145,18,0.3
7086361926,2016-04-12 20:00:00,407,131,19,0.316667
7086361926,2016-04-12 21:00:00,0,76,0,0.0
7086361926,2016-04-12 22:00:00,181,96,8,0.133333
7086361926,2016-04-12 23:00:00,4,72,2,0.033333
7086361926,2016-04-13 00:00:00,0,68,0,0.0
7086361926,2016-04-13 01:00:00,0,68,0,0.0
